col0,col1,col2,col3
1886 FA Cup Final,association football,1886-04-10,West Bromwich Albion F.C.
1992 FA Cup Final,association football,1992-05-09,Sunderland A.F.C.
1902 FA Cup Final,association football,1902-04-26,Southampton F.C.
1911 FA Cup Final,association football,1911-04-26,Newcastle United F.C.
1910 FA Cup Final,association football,1910-04-23,Newcastle United F.C.
1908 FA Cup Final,association football,1908-04-25,Newcastle United F.C.
1924 FA Cup Final,association football,1924-04-26,Aston Villa F.C.
1920 FA Cup Final,association football,1920-04-24,Aston Villa F.C.
1905 FA Cup Final,association football,1905-04-15,Aston Villa F.C.
1895 FA Cup Final,association football,1895-04-20,Aston Villa F.C.
1892 FA Cup Final,association football,1892-03-19,Aston Villa F.C.
1887 FA Cup Final,association football,1887-04-02,Aston Villa F.C.
