col0,col1,col2
Gymnasium Wendalinum,St. Wendel,1824-01-01
Geschwister-Scholl-Gymnasium Löbau,Görlitz,1873-01-01
Marie-Curie-Gymnasium,Havelland District,2002-01-01
Werner-von-Siemens-Gymnasium,Goslar,1869-01-01
Ratsgymnasium Goslar,Goslar,1528-01-01
Teletta-Groß-Gymnasium,Leer,1849-01-01
Ulrichsgymnasium Norden,Aurich,1566-01-01
Liebigschule Gießen,Gießen,1837-01-01
Ruhr-Gymnasium Witten,Witten,1860-01-01
Friedrich-Gymnasium (Freiburg im Breisgau),Freiburg im Breisgau,1904-01-01
Sportgymnasium Dresden,Saxony,1954-01-01
Albrecht-Thaer-Gymnasium,Hamburg,1873-01-01
Leibniz-Gymnasium,Stuttgart,1888-01-01
Amos-Comenius-Gymnasium Bonn,Evangelical Church in the Rhineland,1955-01-01
