col0,col1,col2
Warner Premiere,WarnerMedia,Warner Home Video
Jim Henson Pictures,The Jim Henson Company,The Jim Henson Company
Orange studio,Orange,Orange
Silvio Berlusconi Communications,Fininvest,Fininvest
Ciby 2000,Bouygues,Bouygues
Allspark,"Hasbro, Inc.","Hasbro, Inc."
Medusa Film,Fininvest,Mediaset S.p.A.
Taodue,Mediaset S.p.A.,Mediaset S.p.A.
Disney Educational Productions,The Walt Disney Company,The Walt Disney Company
Kabad Studios,Kabad,Kabad
Comedy Central Films,Comedy Central,Paramount Pictures
CNN Films,Turner Broadcasting System,CNN
Lionsgate Films,Lions Gate Entertainment,Lions Gate Entertainment
TMS Entertainment,Sega Sammy Holdings,"SEGA Holdings Co., Ltd."
Walt Disney Animation Studios,The Walt Disney Company,The Walt Disney Studios
Blue Sky Studios,The Walt Disney Company,20th Century Studios
Paramount Vantage,ViacomCBS,Paramount Pictures
First National,WarnerMedia,Warner Bros.
MTV Films,Viacom,MTV
StudioCanal,Canal+ Group,Canal+ Group
