col0,col1,col2
Humanist Union,1961-01-01,Berlin
Gesellschaft für Ökologie (Germany),1970-01-01,Berlin
Society for Interlinguistics,1991-01-01,Berlin
Gesellschaft der Staudenfreunde,1950-01-01,Berlin
Akademischer Verein Hütte,1846-01-01,Charlottenburg
Allgemeiner Deutscher Fahrrad-Club,1979-09-27,Bremen
Biokreis,1979-01-01,Passau
German Immunology Society,1967-01-01,Marburg
Berufsverband Information Bibliothek e. V.,2000-01-01,Reutlingen
German Leprosy Relief Association,1957-01-01,Würzburg
Akademie 55plus,2006-01-01,Darmstadt
