col0,col1,col2
Criminal Court Graz,Graz,Austria
Commercial Court of Vienna,Vienna,Austria
Employment and social rights law court of Vienna,Vienna,Austria
New York County Court of General Sessions,New York County,United States of America
High Court of Botswana,South-East District,Botswana
Magistrates Court of South Australia,South Australia,Australia
Courthouses in Kratovo,Kratovo Municipality,North Macedonia
Koper District Court,Koper,Slovenia
Amtsgericht Roth,Roth,Germany
Tribunal de Execução de Penas de Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Portugal
Court of Milan,Milan,Italy
"Justizia Jauregia, Azpeitia",Azpeitia,Spain
Greenland High Court,Greenland,Kingdom of Denmark
Old Tainan District Court,West Central District,Taiwan
Sindh High Court,Sindh,Pakistan
Supreme Court of Queensland,Queensland,Australia
