col0,col1,col2
Hamamatsu Shiritsu Futamata Elementary Schoo,297.505,14.895
Shibuya Ward Tomigaya Elementary Uchool,473.29,14.955
Shibuya Ward Yoyog Sanya Elementary School,388.08,13.064999999999998
Shibuya ward Nakahata elementary chool,396.606,12.883
Shibuya Ward Tokiwamatsu Elementary Scool,137.61,5.952
Shibuya ward Hatashiro elementary schol,656.9649999999999,20.04
Sjibuya Ward Rinsen Elementary School,326.673,11.033
Shibuya Ward Hatomori Elemenary School,121.242,6.0600000000000005
inkai Elementary Shool,287.1,11.033
Ōjia Nan'ō Elementary School,231.835,10.009999999999998
Sakurano Elementary Schol,948.528,27.135
Ōmori Elemgntary School,729.35,39.88
Shiba Chūō Elementary Scool,439.79,23.184
Tanashi Elemhntary School,669.33,18.81
Shibuya Ward Sarugaku Elemntary School,256.71,10.04
Tsukudo Eementary School,334.668,12.048
Ichigaya Elementarz School,483.032,15.84
Hongou Ptimary School,660.672,20.1
Kakegawa City Chūō Elementary Shool,576.105,22.0
Aoki Chūŏ Elementary School,947.052,43.086
