col0,col1,col2,col3
1954 European Aquatics Championships,LEN,Monumentale Stadium,1954-01-01
1989 European Aquatics Championships,LEN,Roman bath,1989-01-01
1927 European Aquatics Championships,LEN,Carmen Longo Stadium,1927-01-01
1999 European Aquatics Championships,LEN,Ataköy Olympic Pool Stadium,1999-01-01
1934 European Aquatics Championships,LEN,Europakampfbahn,1934-01-01
2000 European Aquatics Championships,LEN,Mäkelänrinne Swimming Centre,2000-01-01
1987 European Aquatics Championships,LEN,Schiltigheim Aquatic Center,1987-01-01
1966 European Aquatics Championships,LEN,"""Den Hommel"" Aqua Centre",1966-01-01
1977 European Aquatics Championships,LEN,Rosenlundsbadet,1977-01-01
1993 European Aquatics Championships,LEN,Ponds Forge,1993-01-01
2004 European Aquatics Championships,LEN,M86 Swimming Center,2004-01-01
1970 European Aquatics Championships,LEN,Piscines Bernat Picornell,1970-01-01
1931 European Aquatics Championships,LEN,Piscine des Tourelles,1931-01-01
