col0,col1,col2
Roman Catholic Diocese of Río Gallegos,265614,324400
Roman Catholic Diocese of Ruy Barbosa,25898,467000
Roman Catholic Diocese of Ruyigi,4510,558189
Roman Catholic Diocese of Ruteng,7136,949870
Roman Catholic Diocese of Rutana,2180,378387
Roman Catholic Diocese of Rustenburg,32120,986000
Roman Catholic Diocese of Rubiataba–Mozarlândia,26697,127900
Roman Catholic Diocese of Ruhengeri,1762,989000
Roman Catholic Diocese of Rrëshen,4000,241000
diocese of Rouyn-Noranda,24352,65490
Roman Catholic Diocese of Roermond,2209,1116260
Roman Catholic Diocese of Rourkela,9675,1647225
Roman Catholic Diocese of Rondonópolis,53406,327000
Roman Catholic Diocese of Rochester,18400,1527000
Roman Catholic Diocese of Riohacha,17122,494000
Roman Catholic Diocese of Rio do Sul,8909,328173
Roman Catholic Diocese of Rimini,781,357700
Roman Catholic Diocese of Riobamba,7014,542000
Roman Catholic Diocese of Rio Branco,104473,589625
Roman Catholic Diocese of Richmond,86071,5680000
Roman Catholic Diocese of Rieti,1818,95666
Roman Catholic Diocese of Registro,13293,329700
Roman Catholic Diocese of Reconquista,35000,283000
Roman Catholic Diocese of Ratchaburi,31362,2358247
Roman Catholic Diocese of Rarotonga,234,11885
Roman Catholic Diocese of Raphoe,4030,90267
Roman Catholic Diocese of Rapid City,111327,252801
Roman Catholic Diocese of Raleigh,82556,4924663
Roman Catholic Diocese of Rajshahi,18063,18329000
Roman Catholic Diocese of Raigarh,7072,1265084
"Roman Catholic Diocese of Ragusa, Sicily",1029,217822
Roman Catholic Diocese of Raiganj,8920,8175321
Roman Catholic Diocese of Quilmes,503,1420770
Roman Catholic Diocese of Quilon,1950,5598000
Roman Catholic Diocese of Quiché,8378,655510
Roman Catholic Diocese of Quibdó,15679,209245
Roman Catholic Diocese of Querétaro,15326,2393894
Roman Catholic Diocese of Quelimane,62557,882000
Roman Catholic Diocese of Queenstown,25000,2540760
Roman Catholic Diocese of Qizhou,28000,3747308
Roman Catholic Diocese of Qacha’s Nek,11602,596379
Roman Catholic Diocese of Płock,11000,822425
Roman Catholic Diocese of Pécs,8200,660700
Roman Catholic Diocese of Périgueux,9060,429579
Roman Catholic Diocese of Purwokerto,13635,19921157
Roman Catholic Diocese of Pyay,25328,9028000
Roman Catholic Diocese of Puqi,12120,2200000
Roman Catholic Diocese of Purnea,15733,9634000
Roman Catholic Diocese of Punto Fijo,3405,320331
Roman Catholic Diocese of Puno,19475,713000
Roman Catholic Diocese of Puntarenas,3930,230100
Roman Catholic Diocese of Punalur,5072,3445524
Roman Catholic Diocese of Puerto Plata,2383,405220
Roman Catholic Diocese of Puerto Iguazú,10072,484000
Roman Catholic Diocese of Pueblo,48155,620000
Roman Catholic Diocese of Providence,3247,1154086
