col0,col1,col2,col3
LSWR 177-class no. 197,1435 mm track gauge,2-4-0WT,London and South Western Railway
LSWR 177-class no. 217,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 215,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 214,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 213,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 212,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 210,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 209,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 207,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 206,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 204,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 200,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 196,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 195,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 194,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 193,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 192,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 191,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 190,1435 mm track gauge,2-4-0,London and South Western Railway
LSWR 177-class no. 189,1435 mm track gauge,2-4-0,London and South Western Railway
