col0,col1,col2,col3
Les Brasseurs RJ,Roger Jaar,1998-01-01,beer
Stuttgarter Hofbräu,Radeberger Group,1872-01-01,beer
Creemore Springs,Molson,1987-01-01,beer
Belhaven Brewery,Greene King,1719-01-01,beer
Courage Brewery,Charles Wells Ltd,1787-01-01,beer
Granville Island Brewing,Creemore Springs,1984-01-01,beer
Mill Street Brewery,Labatt Brewing Company,2002-01-01,beer
Columbia Brewery,Labatt Brewing Company,1898-01-01,beer
Meantime Brewery,Asahi Breweries,2000-01-01,beer
Pinzgau Bräu,Hans Peter Hochstaffl,2015-01-01,wheat beer
Klondike brewery,Thomas W. O'Brien,1904-01-01,beer
Dommelsch Brewery,Anheuser-Busch InBev,1744-01-01,beer
Pabst Brewing Company,TSG Consumer Partners,1844-01-01,beer
Zaporizhzhya Brewery Carlsberg Ukraine,Carlsberg Ukraine,1974-12-12,beer
Ballantine Brewery,Pabst Brewing Company,1840-01-01,beer
Westvleteren Brewery,Westvleteren Abbey,1838-01-01,Trappist beer
Alexander Keith's Brewery,Anheuser-Busch InBev,1820-01-01,beer
Labatt Brewing Company,Anheuser-Busch InBev,1847-01-01,beer
Mythos Brewery,Carlsberg Group,1970-01-01,beer
Kronenbourg Brewery,Carlsberg Group,1664-01-01,beer
