col0,col1,col2,col3
Wilier Triestina-Selle Italia 2018,Wilier Triestina-Selle Italia,"2018 La Tropicale Amissa Bongo, Stage 7",Angelo Citracca
WB-Aqua Protect-Veranclassic 2018,WB Veranclassic Aqua Protect,2018 Grand Prix de Denain,Frédéric Amorison
Cofidis 2018,Cofidis,"2018 Tour La Provence, Stage 1",Cédric Vasseur
Hagens Berman Axeon 2018,Hagens Berman Axeon,2018 Dorpenomloop Rucphen,Axel Merckx
Verandas Willems-Crelan 2018,Verandas Willems-Crelan,2018 Danmark Rundt,Nick Nuyens
Holowesko Citadel-Arapahoe Resources 2018,Holowesko-Citadel-Hincapie Sportswear,"2018 Tour de Normandie, Stage 1",George Hincapie
Drapac 2016,Drapac-EF Cannondale Holistic Development,"2016 Tour de San Luis, Stage 3",Jonathan Breekveldt
Bardiani CSF 2016,Bardiani-CSF,2016 Gran Premio di Lugano,Roberto Reverberi
Nippo-Vini Fantini 2016,Nippo-Vini Fantini-Europa Ovini,2016 Gran Premio della Costa Etruschi,Francesco Pelosi
ONE 2016,ONE,"2016 New Zealand Cycle Classic, Stage 3",Rebecca Frewing
CCC Sprandi Polkowice 2016,CCC Development,2016 Tour of Austria,Robert Krajewski
Androni Giocattoli-Sidermec 2016,Androni Giocattoli-Sidermec,"2016 Tour of China I, Stage 6",Gianni Savio
Gazprom-RusVelo 2016,Gazprom-RusVelo,2016 Giro dell'Appennino,Renat Khamidulin
Fortuneo-Vital Concept 2016,Arkéa-Samsic,2016 Grand Prix de Denain,Emmanuel Hubert
Cofidis 2016,Cofidis,"2016 Paris–Nice, Stage 4",Yvon Sanquer
Topsport Vlaanderen-Baloise 2016,Sport Vlaanderen-Baloise,2016 Grand Prix de la Ville de Lillers,Christophe Sercu
Topsport Vlaanderen-Baloise 2015,Sport Vlaanderen-Baloise,2015 Dwars door de Vlaamse Ardennen,Christophe Sercu
Roompot-Oranje Peloton 2016,Roompot-Charles,2016 Tour de Luxembourg,Michael Zijlaard
Stölting Service Group 2016,Stölting Service Group,"2016 Tour of Norway, Stage 3",Jochen Hahn
Direct Énergie 2016,Direct Énergie,2016 Four Days of Dunkirk,Jean-René Bernaudeau
