col0,col1,col2
Olgopolska village council (Yelanets istrict),Yelanets Raion,Ukraine
Volodîmro-Illinka,Bobrynets,Ukraine
Hremyach Rurcl Concil,Novhorod-Siverskyi Raion,Ukraine
Prshna,Pustomyty Raion,Ukraine
Omeksandrivka,Sverdlovsk Raion,Ukraine
Sokolivka rural counci,Bobrovytsia Raion,Ukraine
Lyuboivanivsa,Arbuzynka District,Ukraine
Bksha,Savran Raion,Ukraine
Khmilnztsia,Chernihiv Raion,Ukraine
Lostyntti,Storozhynets Raion,Ukraine
Kopachiv village councjl,Obukhiv Raion,Ukraine
Brynska Vilage Council,Halych Raion,Ukraine
Borpniavska silska rada,Khust Raion,Ukraine
Adriashivka,Kryzhopil Raion,Ukraine
Chervonoslobodskoj Vimlage Council (Cherkasy region),Cherkasy Raion,Ukraine
Tturen',Hertsa Raion,Ukraine
Yosypovhtska,Bilohiria Raion,Ukraine
"Rural counckl in Borschiv, Lviv Oblast",Peremyshliany Raion,Ukraine
Kalinisky rural council,Sambir Raion,Ukraine
