col0,col1,col2,col3,col4
2002 TD Waterhouse Cup – Doubles,Women's Tennis Association,tennis,2002 TD Waterhouse Cup,United States of America
1988 Singapore Open – Singles,Women's Tennis Association,tennis,1988 Singapore Open,Singapore
2008 Proximus Diamond Games – Singles,Women's Tennis Association,tennis,2008 Proximus Diamond Games,Belgium
2008 Proximus Diamond Games – Doubles,Women's Tennis Association,tennis,2008 Proximus Diamond Games,Belgium
1989 Sovran Bank Classic – Singles,Women's Tennis Association,tennis,1989 Sovran Bank Classic,United States of America
1989 Sovran Bank Classic – Doubles,Women's Tennis Association,tennis,1989 Sovran Bank Classic,United States of America
1998 Swisscom Challenge – Doubles,Women's Tennis Association,tennis,1998 Swisscom Challenge,Switzerland
1999 Swisscom Challenge – Doubles,Women's Tennis Association,tennis,1999 Swisscom Challenge,Switzerland
1997 European Indoors – Doubles,Women's Tennis Association,tennis,1997 European Indoors,Switzerland
1988 European Indoors – Doubles,Women's Tennis Association,tennis,1988 European Indoors,Switzerland
2001 State Farm Women's Tennis Classic – Doubles,Women's Tennis Association,tennis,2001 State Farm Women's Tennis Classic,United States of America
2001 Porto Open – Singles,Women's Tennis Association,tennis,2001 Porto Open,Portugal
2001 Porto Open – Doubles,Women's Tennis Association,tennis,2001 Porto Open,Portugal
2007 Proximus Diamond Games – Doubles,Women's Tennis Association,tennis,2007 Proximus Diamond Games,Belgium
