col0,col1,col2,col3
BMC Development 2016,BMC Development 2015,2016-01-01,BMC Development
VC Rouen 76 2016,VC Rouen 76 2015,2016-01-01,VC Rouen 76
Vendée U 2016,Vendée U 2015,2016-01-01,Vendée U
UC Nantes Atlantique 2016,UC Nantes Atlantique 2015,2016-01-01,UC Nantes Atlantique
Sojasun espoir-ACNC 2016,Sojasun espoir-ACNC 2015,2016-01-01,Sojasun espoir-ACNC
Probikeshop Saint-Étienne Loire 2016,Probikeshop Saint-Étienne Loire 2015,2016-01-01,Probikeshop Saint-Étienne Loire
ESEG Douai-Origine Cycles 2016,ESEG Douai-Origine Cycles 2015,2016-01-01,ESEG Douai-Origine Cycles
CC Nogent-sur-Oise 2016,CC Nogent-sur-Oise 2015,2016-01-01,CC Nogent-sur-Oise
Chambéry CF 2016,Chambéry CF 2015,2016-01-01,Chambéry CF
Centre mondial du cyclisme 2016,Centre mondial du cyclisme 2015,2016-01-01,World Cycling Centre
BIC 2000 2016,BIC 2000 2015,2016-01-01,BIC 2000
Motiv3 2014,OneCo 2013,2014-01-01,Motiv3
Lotto-Soudal U23 2016,Lotto-Soudal U23 2015,2016-01-01,Lotto-Soudal U23
RH+ Polartec-Fundación Alberto Contador 2017,RH+ Polartec-Fundación Alberto Contador 2016,2017-01-01,Polartec-Fundación Alberto Contador
