col0,col1,col2
Roman Catholic Diocese of La Paz en la Baja California Sur,73677,598000
Apostolic Vicariate of Ñuflo de Chávez,90000,194000
Apostolic Vicariate of Vientiane,98,1478
Apostolic Vicariate of Tripoli,1150000,4500000
Apostolic Vicariate of Trinidad,27075,40792
Apostolic Vicariate of Tierradentro,2059,58700
Apostolic Vicariate of Thessaloniki,57550,3501000
Apostolic Vicariate of Taytay,6413,382000
Vicariate Apostolic of Southern Arabia,3143669,62498240
Roman Catholic Apostolic Vicariate of Tabuk,6471,271152
Apostolic Vicariate of Soddo,53000,4840182
Apostolic Vicariate of Savannakhet,48100,1080300
Apostolic Vicariate of San Ramón,80000,459000
Apostolic Vicariate of San Miguel de Sucumbíos,13287,128995
Apostolic Vicariate of San José de Amazonas,150247,192000
Apostolic Vicariate of San Andrés y Providencia,44,80000
Roman Catholic Vicariate Apostolic of Iles Saint Pierre and Miquelon,243,6185
Apostolic Vicariate of Rodrigues,102,35779
Apostolic Vicariate of Rundu,140046,342000
Apostolic Vicariate of Requena,82000,155000
