col0,col1,col2,col3
Gard,Gardon,Brockhaus and Efron Encyclopedic Dictionary,Occitania
Hautes-Pyrénées,Pyrenees,Brockhaus and Efron Encyclopedic Dictionary,Occitania
Gironde,Gironde estuary,Brockhaus and Efron Encyclopedic Dictionary,Nouvelle-Aquitaine
Landes,heath,Brockhaus and Efron Encyclopedic Dictionary,Nouvelle-Aquitaine
Vosges,Vosges Mountains,Brockhaus and Efron Encyclopedic Dictionary,Grand Est
Haute-Marne,Marne,Brockhaus and Efron Encyclopedic Dictionary,Grand Est
Calvados,Calvados rocks,Brockhaus and Efron Encyclopedic Dictionary,Normandy
Pas-de-Calais,Strait of Dover,Brockhaus and Efron Encyclopedic Dictionary,Hauts-de-France
Nord,north,Brockhaus and Efron Encyclopedic Dictionary,Hauts-de-France
Côte-d’Or,gold,Brockhaus and Efron Encyclopedic Dictionary,Bourgogne-Franche-Comté
Jura,Jura Mountains,Brockhaus and Efron Encyclopedic Dictionary,Bourgogne-Franche-Comté
