col0,col1,col2,col3
Badminton Association of Thailand,Badminton Asia Confederation,1950-01-01,Pathum Wan
Turkish Badminton Federation,Badminton Europe,1991-01-01,Keçiören
Belgian Badminton Federation,Badminton Europe,1947-01-01,Sprimont
Badminton Ireland,Badminton Europe,1899-01-01,Blanchardstown
Danmarks Badminton Forbund,Badminton Europe,1930-01-01,Brøndby Municipality
Fédération Française de Badminton,Badminton Europe,1979-01-01,Saint-Ouen-sur-Seine
Badminton England,Badminton Europe,1934-01-01,Milton Keynes
Korean Badminton Association,Badminton Asia Confederation,1957-01-01,Songpa District
USA Badminton,Badminton Pan Am,1936-01-01,Anaheim
Badminton Nederland,Badminton Europe,1931-01-01,Nieuwegein
Badminton Federation of the Azerbaijan Republic,Badminton Europe,1996-01-01,Baku
