col0,col1,col2
Hilton Pattaya,cash,Hilton Worldwide
Hilton Makkah Convention Hotel,cash,Hilton Worldwide
DoubleTree by Hilton Hotel Gurgaon - New Delhi NCR,cash,Hilton Worldwide
DoubleTree by Hilton Dubai - Business Bay,cash,Hilton Worldwide
Waldorf Astoria Ras Al Khaimah,cash,Hilton Worldwide
Hampton by Hilton Exeter Airport,cash,Hilton Worldwide
Hilton Garden Inn Ras Al Khaimah,cash,Hilton Worldwide
Hilton Colombo Residences,Mastercard,Hilton Worldwide
Hilton Marsa Alam Nubian Resort,Visa Inc.,Hilton Worldwide
Hilton Luxor Resort & Spa,American Express,Hilton Worldwide
