col0,col1,col2,col3
Greatest Hits,Motown,The Jackson 5,Bobby Taylor & the Vancouvers
The Best of Pink Floyd: A Foot in the Door,EMI,Pink Floyd,James Guthrie
Greatest Hits,DJM Records,Elton John,Gus Dudgeon
20 Golden Greats,Motown,The Supremes,Brian Holland
A Complete: All Singles,Avex Trax,Ayumi Hamasaki,Max Matsuura
Vault: Def Leppard Greatest Hits,Mercury Records,Def Leppard,"Robert John ""Mutt"" Lange"
The Best of The Animals,MGM Records,The Animals,Mickie Most
Greatest Hits: Chapter One,RCA Records,Kelly Clarkson,Max Martin
Hit,Virgin Records,Peter Gabriel,Bob Ezrin
Best of The Beach Boys Vol. 3,Capitol Records,The Beach Boys,Brian Wilson
A Collection of Beatles Oldies,Capitol Records,The Beatles,George Martin
Greatest Hits,Elektra,The Cars,The Cars
The Best of Me,A&M Records,Bryan Adams,Bryan Adams
Utada Hikaru Single Collection Vol. 1,EMI Music Japan,Hikaru Utada,Hikaru Utada
