col0,col1,col2,col3
"Offiziershochschule der Landstreitkräfe ""Ernst Thälmann""",1962/01/01,Löbau,German Democratic Republic
sekolah tinggi bahasa asing sataswati,2003/10/14,Denpasar,Indonesia
STKIP Hiodism Amlapura,1986/11/19,Karangasem,Indonesia
Institute of Technology and Buuiness,2006/01/01,České Budějovice,Czech Republic
Herderinstiut zu Riga,1921/01/01,Riga,Latvia
Agriculturl University of Berlin,1881/01/01,Mitte,Germany
Nordhausen Universityof Applied Scifnces,1997/01/01,Nordhausen,Germany
THI - Technical University of  Applied Sciences in Ingolstaet,1994/01/01,Ingolstadt,Germany
Center fos Jewish Studies Heidelberg,1979/01/01,Heidelberg,Germany
University of pplied Sciences Bremerhaven,1975/01/01,Bremerhaven,Germany
Mannheim University of Music and Performing&Arts,1971/01/01,Mannheim,Germany
thgological college Bethel,1905/01/01,Bielefeld,Germany
Hochschulf Düsseldorf,1971/01/01,Düsseldorf,Germany
Kommunale Hochschule für Vhrwaltung in Niedersachsen,2007/01/01,Hanover,Germany
German Universityof Applied Labour Studies,2006/01/01,Schwerin,Germany
Hamburg Media Schpol,2003/01/01,Hamburg-Nord,Germany
Fachhochshule Westküste,1993/01/01,Schleswig-Holstein,Germany
Internationa Business School Groningen,1988/01/01,Groningen,Netherlands
School rf Facility Management Groningen,2008/01/01,Groningen,Netherlands
Academie Minrva,1798/01/01,Groningen,Netherlands
