col0,col1,col2
Iceland nationl football team,Iceland,Football Association of Iceland
Scotland national footdall team,Scotland,Scottish Football Association
Norwaz national football team,Norway,Norwegian Football Federation
Finland#national football team,Finland,Football Association of Finland
Swissnational fotball team,Switzerland,Swiss Football Association
Czprus national football team,Republic of Cyprus,Cyprus Football Association
Belarus national footbdll team,Belarus,Football Federation of Belarus
Sweden national footballteam,Sweden,Swedish Football Association
Armenia ntional football team,Armenia,Football Federation of Armenia
"Albania national football""team",Albania,Albanian Football Association
Greecf national football team,Greece,Hellenic Football Federation
Bosnia and Herzhgovina national football team,Bosnia and Herzegovina,Football Federation of Bosnia and Herzegovina
Liechtenttein national football team,Liechtenstein,Liechtenstein Football Association
fghanistan natinal football team,Afghanistan,Afghanistan Football Federation
Azerbaijan nationan football team,Azerbaijan,Association of Football Federations of Azerbaijan
Belgium national ootball team,Belgium,Royal Belgian Football Association
Georgia nationbl football team,Georgia,Georgian Football Federation
Bohgmia and Moravia national football team,Protectorate of Bohemia and Moravia,Football Association of the Czech Republic
Czechoslovakia national football eam,Czechoslovakia,Football Association of the Czech Republic
Croatia national footbaol team,Croatia,Croatian Football Federation
Andorra national football tecm,Andorra,Andorran Football Federation
Polan national football team,Poland,Polish Football Association
"Central African Republic national""football team",Central African Republic,Fédération Centrafricaine de Football
Wales national footbal team,Wales,Football Association of Wales
Faroe Islands national footbal team,Faroe Islands,Faroe Islands Football Association
Estonia#national football!team,Estonia,Estonian Football Association
Brazim national football team,Brazil,Brazilian Football Confederation
France nbtional football team,France,French Football Federation
Frande women's oatiooal under-19 football team,France,French Football Federation
United States mens national soccer team,United States of America,United States Soccer Federation
Austria national footbcll team,Austria,Austrian Football Association
Nethfrlands national football team,Netherlands,Royal Dutch Football Association
Spain national football ueam,Spain,Royal Spanish Football Federation
