col0,col1,col2,col3
Springvale House,Mashonaland East Province,Anglican Communion,1985-01-01
Warwick School,Warwick,Christian,0914-01-01
"St George's School, Ascot",Ascot,Church of England,1877-01-01
Sherborne School for Girls,Sherborne,Church of England,1895-01-01
Worth School,Turners Hill,Roman Catholic,1933-01-01
Sherborne School,Sherborne,Christian,1550-01-01
Wellington College,Crowthorne,Church of England,1853-12-01
Charterhouse School,Godalming,Church of England,1611-01-01
Gresham's School,Holt,Church of England,1555-01-01
Rugby School,Rugby,Church of England,1567-01-01
St Edward's School,Oxford,Church of England,1863-01-01
St Paul's School,London,Church of England,1509-01-01
