col0,col1,col2
Pius gymnasium Aachen,Roman Catholic Diocese of Aachen,1956-01-01
Serbski gymnazij Budyšin,Bautzen District,1947-01-01
Gymnasium Schramberg,Schramberg,1840-01-01
Andreae-Gymnasium Herrenberg,Herrenberg,1978-01-01
Bernhard-Strigel-Gymnasium,Memmingen,1965-01-01
Celtis Gymnasium,Schweinfurt,1632-01-01
Bertha-von-Suttner-Gymnasium,Neu-Ulm,1975-01-01
Bodensee-Gymnasium Lindau,Lindau,1528-01-01
Goethe Gymnasium Germersheim,Germersheim,1825-01-01
Kaiserin-Friedrich-Gymnasium,Hochtaunuskreis,1550-01-01
Johanneum (Zittau),Görlitz,1586-01-01
Artland-Gymnasium Quakenbrück,Osnabrück,1354-01-01
Friedrichs-Gymnasium Herford,Herford,t812229883
