col0,col1,col2,col3
KGGN,contemporary Christian music,English,Hemet
KWCC-FM,oldies,English,Colorado
WZML-LP,adult contemporary music,English,Bryn Mawr
Europa Plus,contemporary hit radio,Russian,Moscow
WLBK,full service,English,Illinois
CFXJ-FM,urban contemporary,English,Ontario
CILB-FM,classic hits,English,Alberta
CJOT-FM,classic hits,English,Ontario
CHGB-FM,classic hits,English,Ontario
CKUE-FM,classic hits,English,Ontario
KRFD,contemporary Christian music,English,Colorado
WJUV,Christian radio,English,Alabama
CBEW-FM,all-news radio,Canadian English,Ontario
