col0,col1,col2,col3
FC Barcelona,Spain,FC Barcelona B,team sport
Grüner IL,Norway,Grüner Ishockey,bandy
IL Manglerud Star,Norway,Manglerud Star Ishockey,bandy
Grüner IL,Norway,Grüner Ishockey,ice hockey
IL Manglerud Star,Norway,Manglerud Star Ishockey,ice hockey
Grüner IL,Norway,Grüner Ishockey,handball
Club Sportif Sfaxien,Tunisia,CS Sfaxien,basketball
Grüner IL,Norway,Grüner Ishockey,association football
IL Manglerud Star,Norway,Manglerud Star Ishockey,association football
Club Sportif Sfaxien,Tunisia,CS Sfaxien,volleyball
Hasle-Løren IL,Norway,Hasle-Løren IL,cycle sport
FC Barcelona,Spain,FC Barcelona,team sport
Hasle-Løren IL,Norway,Hasle-Løren IL,floorball
