col0,col1,col2
The Green School,Church of England,Isleworth
The Ursuline Academy Ilford,Roman Catholic,Ilford
St Philomena's Catholic High School for Girls,Roman Catholic,Carshalton
St Angela's Ursuline School,Roman Catholic,Forest Gate
"St Mary's School, Calne",Church of England,Calne
St Catherine's School,Catholic Church,Twickenham
Tudor Hall School,Anglicanism,Banbury
Ursuline High School Wimbledon,Roman Catholic,Wimbledon
Sherborne School for Girls,Church of England,Sherborne
St Teresa's Preparatory School,Roman Catholic,Dorking
Sacred Heart High School,Roman Catholic,Hammersmith
Truro High School,Anglicanism,Truro
Talbot Heath School,Church of England,Bournemouth
The Abbey School,Christian,Reading
St Michael's Catholic Grammar School,Roman Catholic,North Finchley
Virgo Fidelis Convent Senior School,Roman Catholic,Upper Norwood
St Anne's Catholic School,Roman Catholic,Southampton
Wycombe Abbey School,Anglicanism,High Wycombe
"St. Francis' College, Letchworth",Christian,Letchworth Garden City
St Albans High School for Girls,Anglicanism,St Albans
Watford Grammar School for Girls,Church of England,Watford
St Mary's School,Roman Catholic,Cambridge
St Saviour's and St Olave's Church of England School,Church of England,London
The St Marylebone CofE School,Church of England,London
St Martin-In-The-Fields High School for Girls,Church of England,London
Hazrat Khadijatul Kubra Girls School,Islam,Small Heath
Jaamiatul Imaam Muhammad Zakaria,Islam,"Clayton, West Yorkshire"
Bahr Academy,Deobandi,Newcastle upon Tyne
Manchester Islamic Grammar School for Girls,Islam,Chorlton-cum-Hardy
Loreto Preparatory School,Roman Catholic,Altrincham
Al-Madani Girls School,Islam,Slough
Thornton College,Roman Catholic,Milton Keynes
Al Islah Girls' High School,Islam,Blackburn
Madrasatul Imam Muhammad Zakariya,Islam,Bolton
Jameah Academy,Islam,Leicester
Beis Malka Belz Girls School,Orthodox Judaism,Salford
Manchester Junior Girls' School,Orthodox Judaism,Salford
Al-Mahad-Al-Islami,Islam,Sheffield
Olive Secondary Girls,Islam,Bradford
Feversham Academy,Islam,Bradford
"Eden Girls' Leadership Academy , Manchester",Islam,Manchester
Eden Girls' School Coventry,Islam,Coventry
Bishop Challoner Girls' School,Roman Catholic,London
La Sainte Union Catholic Secondary School,Roman Catholic,London
Sarum Hall School,Church of England,London
Vishnitz Girls School,Orthodox Judaism,London
