col0,col1,col2
Roman Catholic Archdiocese of Toulouse,Roman Catholic Diocese of Carcassonne-Narbonne,Bishop of Toulouse
Roman Catholic Archdiocese of Rijeka,Roman Catholic Archdiocese of Ljubljana,Archbishop of Rijeka
Roman Catholic Archdiocese of Split-Makarska,Roman Catholic Diocese of Banja Luka,Archbishop of Split-Makarska
Roman Catholic Archdiocese of Tanger,Roman Catholic Archdiocese of Rabat,Archbishop of Tangier
Roman Catholic Archdiocese of Santiago de Compostela,Roman Catholic Diocese of Ourense,archbishop of Compostela
Roman Catholic Archdiocese of Seville,Roman Catholic Diocese of Huelva,archbishop of Seville
Roman Catholic Archdiocese of Valladolid,Roman Catholic Diocese of Salamanca,Archbishop of Valladolid
Roman Catholic Archdiocese of Tarragona,Roman Catholic Diocese of Solsona,Archbishop of Tarragona
Roman Catholic Archdiocese of Toledo,Roman Catholic Diocese of Cuenca,archbishop of Toledo
Roman Catholic Archdiocese of Zaragoza,Roman Catholic Diocese of Barbastro-Monzón,archbishop of Zaragoza
Roman Catholic Archdiocese of Regina,Roman Catholic Diocese of Great Falls-Billings,archbishop of Regina
Roman Catholic Archdiocese of Reims,Roman Catholic Diocese of Tournai,archbishop of Reims
Roman Catholic Archdiocese of Valencia,Roman Catholic Diocese of Cuenca,archbishop of Valencia
Roman Catholic Archdiocese of Rennes,Roman Catholic Diocese of Nantes,Rennes bishop
Roman Catholic Archdiocese of Avignon,Roman Catholic Diocese of Valence,Archbishop of Avignon
Roman Catholic Archdiocese of Salzburg,Roman Catholic Archdiocese of Munich and Freising,archbishop of Salzburg
Roman Catholic Archdiocese of Vienna,Roman Catholic Archdiocese of Trnava,archbishop of Vienna
Roman Catholic Archdiocese of Ljubljana,Roman Catholic Diocese of Gurk,archbishop of Ljubljana
Roman Catholic Archdiocese of Maribor,Roman Catholic Diocese of Gurk,archbishop of Maribor
Roman Catholic Archdiocese of Warsaw,Roman Catholic Diocese of Radom,Roman Catholic Archbishop of Warsaw
