col0,col1,col2,col3
Roman Catholic Archdiocese of Shenyang,Sacred Heart Cathedral of Shenyang,Standard Chinese,5040154
Syro-Malabar Catholic Archdiocese of Thrissur,Our Lady of Lourdes Syro-Malabar Catholic Metropolitan Cathedral,Syriac,3056943
Roman Catholic Archdiocese of Tanger,Tangier Cathedral,Arabic,4325500
Roman Catholic Archdiocese of Kuala Lumpur,St. John's Cathedral,Malay,11787800
Roman Catholic Archdiocese of Semarang,Holy Rosary Cathedral,Malay,20812000
Roman Catholic Archdiocese of Vilnius,Vilnius Cathedral,Lithuanian,773406
Roman Catholic Archdiocese of Riga,"St. James's Cathedral, Riga",Latvian,1201975
Roman Catholic Archdiocese of Shkodër-Pult,Shkodër Cathedral,Albanian,238000
Roman Catholic Archdiocese of Valencia,Valencia Cathedral,Catalan,3213000
Roman Catholic Archdiocese of Tarragona,Tarragona Cathedral,Catalan,504834
Roman Catholic Archdiocese of Rijeka,Rijeka Cathedral,Croatian,264600
Roman Catholic Archdiocese of Split-Makarska,Cathedral of Saint Domnius,Croatian,456029
