col0,col1,col2,col3
Louna,English,Lusine Gevorkyan,Moscow
The Rolling Stones,English,Mick Jagger,Dartford
Nirvana,English,Kurt Cobain,Aberdeen
The Beatles,English,John Lennon,Liverpool
Pearl Jam,English,Eddie Vedder,Seattle
Nautilus Pompilius,Russian,Ilya Kormiltsev,Yekaterinburg
Uriah Heep,English,David Byron,London
Brutto,English,Siarhei Mikhalok,Minsk
The Phone Call Damage,Italian,Matteo Lacchio,Turin
Saga,English,Michael Sadler,Oakville
Louise Attaque,French,Gaëtan Roussel,Paris
Secret,Russian,Nikolai Fomenko,Saint Petersburg
Mt. Eddy,English,Jakob Danger,Oakland
