col0,col1,col2
Communist Party of India,1925-12-26,Category:Communist Party of India politicians
Communist Party of Bohemia and Moravia,1989-01-01,Category:Communist Party of Bohemia and Moravia politicians
Communist Party of Czechoslovakia,1921-05-16,Category:Communist Party of Czechoslovakia politicians
Communist Party of Austria,1918-11-03,Category:Members of the Communist Party of Austria
Communist Party of Germany,1918-12-30,Category:Communist Party of Germany politicians
Communist Party of Denmark,1919-11-09,Category:Communist Party of Denmark politicians
Socialist Unity Party of Germany,1946-04-21,Category:Socialist Unity Party of Germany members
Romanian Communist Party,1921-05-08,Category:Romanian communists
Japanese Communist Party,1922-07-15,Category:Japanese Communist Party politicians
Guatemalan Party of Labour,1949-01-01,Category:Guatemalan Party of Labour politicians
Communist Party of the Soviet Union,1912-01-01,Category:Communist Party of the Soviet Union members
Communist Party of the Russian Federation,1993-02-14,Category:Communist Party of the Russian Federation members
Communist Party of the Netherlands,1909-01-01,Category:Communist Party of the Netherlands politicians
Communist Party of Ukraine,1993-06-19,Category:Communist Party of Ukraine politicians
Communist Party of Spain,1921-11-14,Category:Communist Party of Spain politicians
Communist Party of Burma,1939-08-15,Category:Communist Party of Burma politicians
Communist Party of Pakistan,1948-03-06,Category:Communist Party of Pakistan politicians
Unified Socialist Party of Catalonia,1936-07-23,Category:Members of PSUC
Spanish Communist Party,1920-04-18,Category:Spanish Communist Party politicians
Communist Party of West Belarus,1923-01-01,Category:Communist Party of Western Belarus politicians
