col0,col1,col2
Torslunda parish,Mörbylånga Municipality,5278
Tyringe parish,Hässleholm Municipality,4983
Parish of St Gertrud of Germany,Stockholm Municipality,1863
Trelleborg Parish,Trelleborg Municipality,16293
Torshälla parish,Eskilstuna Municipality,6049
Täby parish,Täby Municipality,44165
Torp parish,Orust Municipality,1086
"Torps församling, Härnösand diocese",Ånge Municipality,3293
Torrskog parish,Bengtsfors Municipality,237
Träslövs församling,Varberg Municipality,5431
Tuve-Säve,Gothenburg Municipality,14182
Skoklosters,Håbo Municipality,1367
