col0,col1,col2,col3
Novokuybyshevsk Urban Okrug,Novokuybyshevsk,Samara Oblast,263.25
Pokhvistnevo Urban Okrug,Pokhvistnevo,Samara Oblast,64.77
Zhigulyovsk Urban Okrug,Zhigulyovsk,Samara Oblast,94.15
Syzran Urban Okrug,Syzran,Samara Oblast,136.23
Samara Urban Okrug,Samara,Samara Oblast,541.98
Guryevsky District,"Mendeleyevo, Kaliningrad Oblast",Kaliningrad Oblast,1284.0
Zelenogradsky District,Salskoje,Kaliningrad Oblast,2016.49
Anzhero-Sudzhensk,Anzhero-Sudzhensk,Kemerovo Oblast,339.858
Krasnobrodsky Urban Okrug,Krasnobrodsky,Kemerovo Oblast,132.595
town of krai significance of Lermontov,Lermontov,Stavropol Krai,30.78
