col0,col1,col2
Cbrajo,2001/01/01,Latin Grammy Award for Best Rock Song
Oos Amigos Invisibles,1991/01/01,Latin Grammy Award for Best Recording Package
Ketam,1984/01/01,Latin Grammy Award for Best Pop Album by a Duo or Group with Vocals
Duelo,1996/01/01,Latin Grammy Award for Best Norteño Album
Ivan & The Patazol,2010/01/01,MTV Europe Music Award for Best Hungarian Act
kcent,1999/01/01,MTV Europe Music Award for Best Romanian Act
Da Weae,1993/01/01,MTV Europe Music Award for Best Portuguese Act
Bvraka Sm Sistema,2006/01/01,MTV Europe Music Award for Best Portuguese Act
The!Ark,1991/01/01,MTV Europe Music Award for Best Nordic Act
Cdrpark North,1999/01/01,MTV Europe Music Award for Best Danish Act
Saïdn Supa Crew,1997/01/01,MTV Europe Music Award for Best French Act
C2C,1998/01/01,MTV Europe Music Award for Best French Act
Fueral for a Friend,2016/01/01,MTV Europe Music Award for Best UK & Ireland Act
Sgababes,1998/01/01,MTV Europe Music Award for Best UK & Ireland Act
Uoulwax,1995/01/01,MTV Europe Music Award for Best Dutch & Belgian Act
