col0,col1,col2
Chrysalis Records Ltd.,United Kingdom,Chrysalis Productions Ltd.
Prestige Record Co.,United States of America,New Jazz Record Co.
Parlophone Records Ltd.,United Kingdom,EMI Records Limited
CBS Sugar Compagnia Generale Del Disco S.p.A.,Italy,CBS Italiana S.p.A.
"Fonomusic, S.A.",Spain,"Movieplay, S.A."
"Sony Music Entertainment Arista Records, Ltd.",United Kingdom,"BMG Arista Records, Ltd."
"CBS/Columbia Internacional, S.A. de C.V.",Mexico,"CBS/Columbia Internacional, S.A."
BMG UK & Ireland Limited,United Kingdom,BMG Entertainment International UK & Ireland Limited
BMG Records (UK) Limited,United Kingdom,Eurodisc Music Group Limited
Prestige Records Inc.,United States of America,Prestige Record Co.
EMI Music France,France,EMI France
Sire Records Co.,United States of America,"Sire Productions, Inc."
WEA International Inc.,United States of America,Kinney Record Group International
