col0,col1,col2
Földessy Theatre and Drama Studio,Hungary,Budapest
Theatre Academy Helsinki,Finland,Helsinki
Max Reinhardt Seminar,Austria,Vienna
"Palucca School of Dance, Dresden",Germany,Dresden
Schauspiel München,Germany,Munich
Neue Münchner Schauspielschule,Germany,Munich
Hochschule für Musik und Theater München,Germany,Munich
Hochschule für Musik Saar,Germany,Saarbrücken
"Hanover University of Music, Drama and Media",Germany,Hanover
Academy of Dramatic Art,Croatia,Zagreb
Circle in the Square Theatre School,United States of America,New York
Maastricht Academy of Dramatic Arts,Netherlands,Maastricht
Folkwang University of the Arts,Germany,Dortmund
Faculty of Theatre,Czech Republic,Prague
Hochschule für Musik und Theater Hamburg,Germany,Hamburg
Shota Rustaveli Theatre and Film University,Georgia,Tbilisi
Central Academy of Drama,People's Republic of China,Beijing
Boris Shchukin Theatre Institute,Russia,Moscow
Moscow Art Theatre School,Russia,Moscow
Russian Institute of Theatre Arts,Russia,Moscow
