col0,col1,col2,col3,col4
Caribbean Football Union,Caribbean,Jamaica,Curaçao Football Federation,CFU
Union of Arab Football Associations,Arab League,Saudi Arabia,Moroccan Football Federation,UAFA
Caribbean Football Union,Caribbean,Jamaica,Surinamese Football Association,CFU
Union of Arab Football Associations,Arab League,Saudi Arabia,Iraq Football Association,UAFA
Caribbean Football Union,Caribbean,Jamaica,Trinidad and Tobago Football Association,CFU
Union of Arab Football Associations,Arab League,Saudi Arabia,Fédération de Football de la Républic Islamique de Mauritanie,UAFA
Caribbean Football Union,Caribbean,Jamaica,Football Association of Cuba,CFU
Union of Arab Football Associations,Arab League,Saudi Arabia,United Arab Emirates Football Association,UAFA
Caribbean Football Union,Caribbean,Jamaica,Ligue de football de la Martinique,CFU
Union of Arab Football Associations,Arab League,Saudi Arabia,Comoros Football Federation,UAFA
