col0,col1,col2
Pernambuco Federal Institute,1909-01-01,federal government
Instituto Federal de Minas Gerais,2008-12-29,federal government
Federal Institute of Mato Grosso,2008-12-29,federal government
Federal Institute of Brasília,2008-01-01,federal government
Sul-Rio-Grandense Federal Institute,2008-12-29,federal government
Federal Institute of Paraiba,2008-12-29,federal government
"Instituto Federal de Educação, Ciência e Tecnologia Fluminense",1909-09-23,federal government
Instituto Federal Farroupilha,2008-12-29,federal government
"Instituto Federal de Educação, Ciência e Tecnologia Catarinense",2008-12-29,federal government
Instituto Federal Goiano,2008-12-29,federal government
Federal Institute of Triângulo Mineiro,2008-12-29,federal government
Universidade Federal do Amapá,1990-01-01,federal government
Universidade Federal de Sergipe,1963-01-01,federal government
Universidade Federal de Roraima,1989-09-08,federal government
