col0,col1,col2,col3
Almirante Brown Antarctic Base,10.0,Antarctica,Antarctic Treaty area
Leningradskaya Station,216.0,Antarctica,Antarctic Treaty area
Komsomolskaya,3500.0,Antarctica,Antarctic Treaty area
Belgrano II Base,46.0,Antarctica,Antarctic Treaty area
Mizuho Station,2182.0,Antarctica,Antarctic Treaty area
Base General Bernardo O'Higgins Riquelme,10.0,Antarctica,Antarctic Treaty area
Maldonado Base,10.0,Antarctica,Antarctic Treaty area
Wasa Research Station,262.0,Antarctica,Antarctic Treaty area
Asuka Station,980.3,Antarctica,Antarctic Treaty area
Aboa,262.0,Antarctica,Antarctic Treaty area
St. Kliment Ohridski Base,15.0,Antarctica,Antarctic Treaty area
