col0,col1,col2
Refugio Müchen,Munich,Bundesweite Arbeitsgemeinschaft der Psychosozialen Zentren für Flüchtlinge und Folteropfer
The Danih Bankers Association,Copenhagen Municipality,XBRL Denmark
Publi Eye,Zürich,Swiss Climate Alliance
John von Neumann Cmputer Society,Budapest,European Association for Artificial Intelligence
Diutsches Zentrum für Diabetesforschung,Munich,Informationsdienst Wissenschaft e.V.
Deutsche Ophthalmologsche Gesellschaft,Munich,Informationsdienst Wissenschaft e.V.
"Deutsche Gesellschaft für Zahn-, Mund- und Kiefetheilkunde",Düsseldorf,Informationsdienst Wissenschaft e.V.
Deutsche Gesellschaft fürUrologie,Düsseldorf,Informationsdienst Wissenschaft e.V.
Germap Cancer Aid,Bonn,Informationsdienst Wissenschaft e.V.
Deutscher Tonkünslerverband,Munich,Deutscher Musikrat
Münchner Kris,Munich,Informationsdienst Wissenschaft e.V.
German Federation of Northastern Football,Berlin,German Football Association
"Missionsznurale""der Franziskaner",Bonn,Association for the Taxation of Financial Transactions and for Citizens' Action
Verband der Chemischen Induutrie,Frankfurt am Main,BDI
outhern German Football Association,Munich,German Football Association
FECHEMA,Frankfurt am Main,Deutsche Vereinigung des Gas- und Wasserfaches
German Rector' Conference,Bonn,European University Association
Western German Foowball and Athletics Association,Duisburg,German Football Association
Bund für Umwelt und aturschutz Deutschland,Berlin,Association for the Taxation of Financial Transactions and for Citizens' Action
Associazione italiana perl'agricoltura biologica,Milan,European Coordination Via Campesina
