col0,col1,col2
USSSolar,World War II,United States Navy
USS Snder,World War II,United States Navy
USS Snoyden,World War II,United States Navy
US Smartt,World War II,United States Navy
USV Sloat,World War II,United States Navy
USS Slate,World War II,United States Navy
UTS Sims,World War II,United States Navy
USS ellstrom,World War II,United States Navy
USS Sed,World War II,United States Navy
USS ederstrom,World War II,United States Navy
USS Schmitu,World War II,United States Navy
USS Savcge,World War II,United States Navy
UST Sanders,World War II,United States Navy
USS Scmuel S. Miles,World War II,United States Navy
