col0,col1,col2,col3
Dee Valley Dragons,United Kingdom,2011-01-01,rugby union
Carluke Tigers,United Kingdom,2008-01-01,rugby union
Carlisle RLFC,United Kingdom,1981-01-01,rugby union
Cardiff Demons,United Kingdom,1997-01-01,rugby union
Cardiff City Blue Dragons,United Kingdom,1981-01-01,rugby union
Cambridge Eagles,United Kingdom,1990-01-01,rugby union
Bristol Sonics,United Kingdom,2002-01-01,rugby union
Bridgend Blue Bulls,United Kingdom,2003-01-01,rugby union
Bramley Buffaloes,United Kingdom,2003-01-01,rugby union
Blackwood Bulldogs,United Kingdom,2006-01-01,rugby union
Blackpool Sea Eagles,United Kingdom,2002-01-01,rugby union
Blackpool Borough,United Kingdom,1954-01-01,rugby union
Birmingham Bulldogs,United Kingdom,1989-01-01,rugby union
New York Raiders,United States of America,2002-01-01,rugby union
Chicago Stockyarders,United States of America,2010-01-01,rugby union
Bucks County Sharks,United States of America,1997-01-01,rugby union
Boston Thirteens,United States of America,2009-01-01,rugby union
Logan Brothers Rugby League Football Club,Australia,1977-01-01,rugby league
Wigan St Judes,United Kingdom,1980-01-01,rugby league
Salford City Roosters,United Kingdom,1977-01-01,rugby league
Gateshead Thunder,United Kingdom,1999-01-01,rugby league
Sussex Merlins,United Kingdom,2009-01-01,rugby league
Political Animals,United Kingdom,2010-01-01,rugby league
Waitakere Rangers,New Zealand,2006-01-01,rugby union
Te Atatu Roosters,New Zealand,1955-01-01,rugby union
Ponsonby Ponies,New Zealand,1908-01-01,rugby union
La Perouse United,Australia,1968-01-01,rugby union
Camden Rams,Australia,1953-01-01,rugby union
Maitland Pickers,Australia,1955-01-01,rugby union
Townsville Blackhawks,Australia,2014-01-01,rugby union
Jimboomba Thunder,Australia,2004-01-01,rugby union
Helensvale Hornets,Australia,1991-01-01,rugby union
Currumbin Eagles,Australia,1976-01-01,rugby union
Windsor Wolves,Australia,1912-01-01,rugby union
West Coast Pirates,Australia,2012-01-01,rugby union
Werribee Bears,Australia,2008-01-01,rugby union
Tweed Heads Seagulls,Australia,1909-01-01,rugby union
Tugun Seahawks,Australia,1978-01-01,rugby union
Sydney Bulls,Australia,1999-01-01,rugby union
Sunshine Coast Falcons,Australia,1996-01-01,rugby union
Red Star Rugby League Club,Serbia,2006-01-01,rugby union
Gloucestershire Warriors,United Kingdom,1997-01-01,rugby union
North Wales Crusaders,United Kingdom,2011-01-01,rugby union
Wandsworth Whirlwinds,United Kingdom,2008-01-01,rugby union
Bradford Thunderbirds,United Kingdom,1999-01-01,rugby union
Workington Town,United Kingdom,1945-01-01,rugby union
Wigan Riversiders,United Kingdom,2002-01-01,rugby union
Whitehaven RLFC,United Kingdom,1948-01-01,rugby union
West London Sharks,United Kingdom,1997-01-01,rugby union
