col0,col1,col2,col3,col4
Sinking,The Head on the Door,The Cure,Simon Gallup,Angel Recording Studios
Screw,The Head on the Door,The Cure,Simon Gallup,Angel Recording Studios
A Night Like This,The Head on the Door,The Cure,Simon Gallup,Angel Recording Studios
A Thousand Hours,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
The Perfect Girl,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Icing Sugar,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Like Cockatoos,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
One More Time,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Hot Hot Hot!!!,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
All I Want,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Just Like Heaven,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Hey You!!!,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
The Snakepit,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
How Beautiful You Are,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Why Can't I Be You?,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
If Only Tonight We Could Sleep,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Torture,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
Catch,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
The Kiss,"Kiss Me, Kiss Me, Kiss Me",The Cure,Simon Gallup,Studio Miraval
The Figurehead,Pornography,The Cure,Simon Gallup,RAK Studios
Siamese Twins,Pornography,The Cure,Simon Gallup,RAK Studios
The Hanging Garden,Pornography,The Cure,Simon Gallup,RAK Studios
A Short Term Effect,Pornography,The Cure,Simon Gallup,RAK Studios
One Hundred Years,Pornography,The Cure,Simon Gallup,RAK Studios
The Final Sound,Seventeen Seconds,The Cure,Matthieu Hartley,Morgan Studios
Accuracy,Three Imaginary Boys,The Cure,Robert Smith,Morgan Studios
Killing an Arab,Killing an Arab / 10.15 Saturday Night,The Cure,Robert Smith,Morgan Studios
10:15 Saturday Night,Killing an Arab / 10.15 Saturday Night,The Cure,Robert Smith,Morgan Studios
