col0,col1,col2
British Airways,Oneworld,1974-03-30
Lucky Air,U-FLY Alliance,2006-02-26
West Air,U-FLY Alliance,2010-07-14
TUIfly Nordic,TUI Travel,1985-01-01
Sabena,Qualiflyer,1923-01-01
Singapore Airlines Cargo,WOW Alliance,2001-07-01
Air Arabia,Arab Air Carriers Organization,2003-02-03
Domodedovo Airlines,AiRUnion,1964-01-01
KrasAir,AiRUnion,1991-01-01
Air France Hop,SkyTeam,2013-03-31
Brit Air,SkyTeam,1975-06-30
Middle East Airlines,SkyTeam,1945-05-31
Garuda Indonesia,SkyTeam,1947-08-01
Korean Air,SkyTeam,1969-01-01
Delta Air Lines,SkyTeam,1925-03-02
KLM,SkyTeam,1919-01-01
Alitalia,SkyTeam,1946-01-01
Donavia,SkyTeam,1925-06-15
Air France,SkyTeam,1933-01-01
EgyptAir Cargo,Star Alliance,2002-07-01
