col0,col1,col2
Karelian Research Centre of RAS,Institute of Geology of the Karelian Research Center,Petrozavodsk
Rizzoli Orthopedic Institute,San Michele in Bosco,Bologna
Hellenic instute of byzantine and post-byzantine studies,Museum of icons,Venice
National Oceanography Centre,"National Oceanography Centre, Southampton",Southampton
Institute of Geophysics,Geofyzikální muzeum (Skalná),Prague
University of New South Wales,National Institute of Dramatic Art,Kensington
Mathematical Research Institute of Oberwolfach,Library of the Mathematisches Forschungsinstitut Oberwolfach,Oberwolfach
Mauna Kea Observatories,Submillimeter Array,Hawaii County
Max Planck Institute for Psycholinguistics,Library of the Max Planck Institute for Psycholinguistics,Nijmegen
University of Bamberg,Bamberg University Library,Bamberg
Max Planck Institute for Biophysical Chemistry,Otto-Hahn-Library of the Max Planck Institute for Biophysical Chemistry,Göttingen
GSI Helmholtz Centre for Heavy Ion Research,ExtreMe Matter Institute,Mainz
Argonne National Laboratory,Track Imaging Cherenkov Experiment,Illinois
German Archaeological Institute,German Archaeological Institute at Athens,Berlin
Ocean Networks Canada,NEPTUNE,Victoria
Estación Experimental de Zonas Áridas,"Experimental Farm ""La Hoya""",Almería
African Studies Centre Leiden,African Studies Centre Library,Leiden
Curie Institute,René Huguenin Hospital,Paris
State Institute for Music Research,Berlin Musical Instrument Museum,Berlin
Institute for Occupational Safety and Health,Berufsgenossenschaftliches Institut für Arbeitssicherheit,Sankt Augustin
