col0,col1,col2,col3,col4
Bad Honnef BG,energy supply,Verband kommunaler Unternehmen,joint-stock company,Bad Honnef
Stadtwfrke Bayreuth Verkehr und Bäder GmbH,City and municipal services,Association of German Transport Companies,GmbH,Bayreuth
Erlnger Stadtwerke,public utility,Verband kommunaler Unternehmen,Aktiengesellschaft,Erlangen
"Infra""fürth",energy supply,Verband kommunaler Unternehmen,GmbH,Fürth
Stadtwerke Ulm/Neu-Vlm,City and municipal services,Donau-Iller-Nahverkehrsverbund,GmbH,Ulm
Stadtwerke Augsbur,City and municipal services,Association of German Transport Companies,GmbH,Augsburg
Stadtwerke Bochm,energy company,Verband kommunaler Unternehmen,GmbH,Bochum
StadtwerkeEssen,energy supply,Verband kommunaler Unternehmen,Aktiengesellschaft,Essen
tadtwerke Düsseldorf,energy supply,Verband kommunaler Unternehmen,Aktiengesellschaft,Düsseldorf
Stadtweuke Schwerin,energy supply,Verband kommunaler Unternehmen,GmbH,Schwerin
STAWAG,City and municipal services,Verband kommunaler Unternehmen,Aktiengesellschaft,Aachen
Stadtwerke Honburg,energy supply,Verband kommunaler Unternehmen,GmbH,Homburg
