col0,col1,col2,col3
Costa neoRomantica,Fincantieri,1346,Costa Cruises
Costa Luminosa,Fincantieri,2826,Costa Cruises
Costa Fortuna,Fincantieri,3470,Costa Cruises
Costa Fascinosa,Fincantieri,3800,Costa Cruises
Costa Victoria,Bremer Vulkan,2394,Costa Cruises
Celebrity Silhouette,Meyer Werft,2852,Celebrity Cruises
MV Horizon,Meyer Werft,1875,Celebrity Cruises
Carnival Pride,Meyer Turku,2124,Carnival Corporation & plc
Carnival Miracle,Meyer Turku,2124,Carnival Corporation & plc
Carnival Legend,Meyer Turku,2124,Carnival Corporation & plc
Carnival Fascination,Meyer Turku,2056,Carnival Corporation & plc
Carnival Ecstasy,Meyer Turku,2056,Carnival Corporation & plc
Carnival Elation,STX Finland Oy,2130,Carnival Corporation & plc
Costa Serena,Fincantieri,3780,Carnival Corporation & plc
Carnival Triumph,Fincantieri,2754,Carnival Corporation & plc
Carnival Magic,Fincantieri,3690,Carnival Corporation & plc
Carnival Liberty,Fincantieri,2974,Carnival Corporation & plc
Carnival Freedom,Fincantieri,2980,Carnival Corporation & plc
Carnival Dream,Fincantieri,3646,Carnival Corporation & plc
Carnival Conquest,Fincantieri,2980,Carnival Corporation & plc
Caribbean Princess,Fincantieri,3142,Carnival Corporation & plc
Carnival Splendor,Fincantieri,3012,Carnival Corporation & plc
Carnival Glory,Fincantieri,2980,Carnival Corporation & plc
