col0,col1,col2,col3
University of Dundee School of Medicine,1967-01-01,Dundee,Dundee City
"Faculty of Sciences and Technics, Sidi Bouzid",2012-09-04,Sidi Bouzid,Sidi Bouzid Governorate
KTU Faculty of Medicine,1955-01-01,Ortahisar,Trabzon
Facultad de Educación y Trabajo Social de Valladolid,2001-10-01,Campus Miguel Delibes,Valladolid
Facultad de Filosofía y Letras (Universidad de Córdoba),1971-01-01,Hospital del Cardenal Salazar,Córdoba
"The Faculty of Physical Education and Sport of ""Alexandru Ioan Cuza"" University of Iași",1960-01-01,Iași,Iași
UAB Faculty of Arts and Humanities,1968-07-27,Bellaterra Campus,Bellaterra
Faculty of World Studies,2007-01-01,Tehran,Iran
Moray House School of Education,1848-01-01,Holyrood,City of Edinburgh
"Faculty of Humanities, University of Ankara",1940-01-01,Sıhhiye Square,Ankara
Facultad de Medicina (Universidad de Alcalá),1977-01-01,Alcalá de Henares,Alcalá de Henares
Facultad de Medicina (Universidad de Sevilla),1505-01-01,Seville,Seville
Ankara University Faculty of Political Science,1859-01-01,Cebeci,Ankara
University of Glasgow School of Veterinary Medicine,1862-01-01,Glasgow,Glasgow City
University of Glasgow Medical School,1751-01-01,Glasgow,Glasgow City
University of Edinburgh School of Biomedical Sciences,2002-01-01,Edinburgh,City of Edinburgh
University of Maryland School of Architecture,1964-01-01,University of Maryland,College Park
University of Maryland College of Behavioral and Social Sciences,1919-01-01,University of Maryland,College Park
University of Maryland College of Agriculture and Natural Resources,1856-01-01,University of Maryland,College Park
Robert H. Smith School of Business,1921-01-01,University of Maryland,College Park
