col0,col1,col2,col3
Voodoo Child,Voodoo Child,2002-01-01,Guwahati
Architect,Architect,2004-01-01,Syracuse
Warship,Warship,2008-01-01,Long Island
Jaguares,Jaguares,1996-01-01,Mexico City
Almah,Almah,2006-01-01,São Paulo
Pussy Galore,Pussy Galore,1985-01-01,"Washington, D.C."
Variété,Variete,1983-01-01,Bydgoszcz
The New Order,New Order,1975-01-01,Los Angeles
Jumbo,Jumbo,1997-01-01,Monterrey
Higher Ground,Higher Ground,1994-01-01,Sandviken
Total Control,Total Control,2008-01-01,Melbourne
Charlie Straight,Charley Straight,2006-01-01,Třinec
3 (American Band),3 (UK band),1994-01-01,Woodstock
Tom Petty and the Heartbreakers,Joan Jett & the Blackhearts,1976-01-01,Gainesville
FliT,diligence,2001-01-01,Ivano-Frankivsk
D'erlanger,D'Erlanger,1983-01-01,Kyōto Prefecture
Kayser,kayser,2004-01-01,Helsingborg
N.R.M.,NRM,1981-01-01,Minsk
Circle,Circle,1991-01-01,Pori
Vixen,Vixen,1980-01-01,Saint Paul
