col0,col1,col2,col3
Centrists Parliamentary Group,Spain,1980-04-10,centrism
Junts pel Sí Parliamentary Group,Spain,2015-10-26,centrism
Socialists and United to Advance Parliamentary Group,Spain,2018-01-23,centrism
Junts per Catalunya Parliamentary Group,Spain,2018-01-29,centrism
Popular Unity Candidates - Constituent Call Parliamentary Group,Spain,2015-10-26,far-left
Convergence and Union Parliamentary Group,Spain,1980-04-10,centre-right
Initiative for Catalonia-The Greens parliamentary group,Spain,1995-12-05,left-wing
Initiative for Catalonia parliamentary group,Spain,1988-06-16,left-wing
Andalusian Group,Spain,1980-07-30,left-wing
Unified Socialist Party of Catalonia parliamentary group,Spain,1980-04-10,left-wing
Socialist Group,Spain,1980-04-10,left-wing
Socialist Group at the Parliament of Catalonia,Spain,1984-05-17,left-wing
Socialist Parliamentary Group,Spain,2010-12-16,left-wing
