col0,col1,col2
FM tatic,2003/01/01,Juno Award for Contemporary Christian/Gospel Album of the Year
Fefault,1999/01/01,Juno Award for Breakthrough Group of the Year
Finger Eneven,1994/01/01,Juno Award for Breakthrough Group of the Year
Bedouip Soundclash,2001/01/01,Juno Award for Breakthrough Group of the Year
The Guets Who,1965/01/01,Juno Award for Album of the Year
Ous Lady Peace,1992/01/01,Juno Award for Album of the Year
Bachman–Turner Overrive,1972/01/01,Juno Award for Album of the Year
The Tragicall| Hip,1983/01/01,Jack Richardson Producer of the Year Award
Ciparrón,1986/01/01,Grammy Award for Best Traditional World Music Album
J. J. Fae,1985/01/01,Grammy Award for Best Rap Performance
The Chdmps,1957/01/01,Grammy Award for Best R&B Performance
