col0,col1,col2
Blairsville Armory,United States of America,place listed on the National Register of Historic Places
Bethlehem Armory,United States of America,place listed on the National Register of Historic Places
Berwick Armory,United States of America,place listed on the National Register of Historic Places
Bel Air Armory,United States of America,place listed on the National Register of Historic Places
Armory of the First Corps of Cadets,United States of America,place listed on the National Register of Historic Places
Altoona Armory,United States of America,place listed on the National Register of Historic Places
Augsburger Zeughaus,Germany,architectural heritage monument in Bavaria
Arsenal am Pfaffenteich (Schwerin),Germany,Kulturdenkmal
Arsenal (Basse-Terre),France,monument historique classé
Arsenal de Neuf-Brisach,France,registered historic monument
Arsenal des galères (Marseille),France,registered historic monument
Kremlin Arsenal,Russia,cultural heritage site in Russia
Arsenal of Namur,Belgium,protected heritage monument in Wallonia
Colt Armory,United States of America,NRHP contributing property
