col0,col1,col2
Brandenburg University of Technology,7280,1301
University of Bologna,79999,7688
Ludwig Maximilian University of Munich,50918,738
University of Bergamo,15206,555
Miguel Hernández University of Elche,18965,1792
University of Cape Town,23500,5442
Technische Hochschule OWL,6544,697
Braunschweig University of Art,1065,184
HTW Berlin,13922,1430
Bingöl University,13384,788
Sciences Po,14000,3275
Beuth University of Applied Sciences Berlin,12817,461
University of Ulm,10747,3540
Karlsruhe University of Applied Sciences,8371,488
University of Córdoba,21000,1900
Hochschule für Musik und Theater Hamburg,1252,270
University of Hohenheim,9283,2066
Freiberg University of Mining and Technology,4927,1789
University of Paderborn,20316,2425
University of Vigo,20826,2080
