col0,col1,col2
University of Copenhagen,Copenhagen University Library,Denmark
University of Wisconsin–Madison,University of Wisconsin–Madison Libraries,United States of America
University of Minnesota,University of Minnesota Libraries,United States of America
"University of California, Los Angeles","University of California, Los Angeles Library",United States of America
Rutgers University,Robert Wood Johnson Medical School,United States of America
Georgia Institute of Technology,Georgia Institute of Technology College of Architecture,United States of America
University of Michigan,University of Michigan Solar Car Team,United States of America
University of Texas at Austin,Perry–Castañeda Library,United States of America
University of Utah,J. Willard Marriott Library,United States of America
Wayne State University,Wayne State University School of Medicine,United States of America
Eötvös Loránd University,ELTE Bárczi Gusztáv   Special Education Faculty,Hungary
University of Ottawa,Centre for Research on French Canadian Culture,Canada
McGill University,McGill University Library,Canada
University of Toronto,John P. Robarts Library,Canada
Bar-Ilan University,Bar Ilan Responsa Project,Israel
Queen's University Belfast,Hamilton Harty Professor of Music,United Kingdom
University of Lisbon,Instituto Superior de Ciências Sociais e Políticas,Portugal
"University of California, Irvine",UC Irvine Anteaters,United States of America
University of Arkansas,J. William Fulbright College of Arts and Sciences,United States of America
"University of California, Riverside","University of California, Riverside Citrus Variety Collection",United States of America
