col0,col1,col2,col3
"National Institute of Technology, Arunachal Pradesh",Yupia,India,2010-01-01
"Thangal Kunju Musaliar College of Engineering, Kollam",Kollam,India,1958-01-01
Madan Mohan Malaviya University of Technology,"Gorakhpur, Haryana",India,1962-01-01
"National Institute of Technology, Jamshedpur",Jamshedpur,India,1960-01-01
Potti Sriramulu College of Engineering & Technology,Vijayawada,India,2008-01-01
Rajiv Gandhi Proudyogiki Vishwavidyalaya,Bhopal,India,1998-01-01
Dr. B. R. Ambedkar National Institute of Technology Jalandhar,Jalandhar,India,1987-01-01
"Government College of Technology, Coimbatore",Coimbatore,India,1945-01-01
Maharashtra Institute of Technology,Pune,India,1983-01-01
Vidya Jyothi Institute of Technology,Hyderabad,India,1999-01-01
Department of Management Studies IIT Delhi,New Delhi,India,1997-01-01
"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos de Barcelona",Campus Nord,Spain,1973-01-01
PDM College of Engineering,Rohtak,India,1976-01-01
Reutlingen University,Reutlingen,Germany,1855-01-01
Vereinigte Artillerie- und Ingenieurschule,Berlin,Germany,1816-01-01
École des arts industriels et des mines,Rue du Lombard (Lille),France,1854-01-01
École Centrale de Lille,Cité scientifique,France,1854-10-01
École Centrale de Lyon,Écully,France,1857-01-01
Supélec,Gif-sur-Yvette,France,1894-01-01
