col0,col1,col2,col3,col4,col5
ExxonMobil,Dow Jones Industrial Average,enterprise,268882000000,366980000000,34082000000
Apple Inc.,Dow Jones Industrial Average,enterprise,260174000000,1000000000000,63930000000
Boeing,Dow Jones Industrial Average,enterprise,101127000000,193200000000,19637000000
Alphabet Inc.,S&P 500,business,110855000000,500000000000,26146000000
ExxonMobil,Dow Jones Industrial Average,business,268882000000,366980000000,34082000000
Gazprom,RTS Index,business,6546143000000,3100000000000,870623000000
Apple Inc.,Dow Jones Industrial Average,business,260174000000,1000000000000,63930000000
Boeing,Dow Jones Industrial Average,aerospace manufacturer,101127000000,193200000000,19637000000
Alphabet Inc.,S&P 500,public company,110855000000,500000000000,26146000000
ExxonMobil,Dow Jones Industrial Average,public company,268882000000,366980000000,34082000000
Gazprom,RTS Index,public company,6546143000000,3100000000000,870623000000
Oracle Corporation,S&P 500,public company,38200000000,177300000000,14800000000
Apple Inc.,Dow Jones Industrial Average,public company,260174000000,1000000000000,63930000000
Boeing,Dow Jones Industrial Average,public company,101127000000,193200000000,19637000000
