col0,col1,col2,col3
Little Dunmow Priory,United Kingdom,Essex,1106-01-01
Handale Priory,United Kingdom,North Yorkshire,1101-01-01
Finchale Priory,United Kingdom,County Durham,1101-01-01
Pittenweem Priory,United Kingdom,Pittenweem,1301-01-01
Monymusk Priory,United Kingdom,Monymusk,1190-01-01
St Nicholas Priory,United Kingdom,Exeter,1001-01-01
Polsloe Priory,United Kingdom,Exeter,1101-01-01
Shelford Priory,United Kingdom,Shelford,1101-01-01
Nun Appleton Priory,United Kingdom,Appleton Roebuck,1101-01-01
Newark Priory,United Kingdom,Ripley,1101-01-01
