col0,col1,col2,col3
Diputación Provincial de Huelva,Huelva Province,Spain,1813-01-01
Gipuzkoa Foral Council,Gipuzkoa,Spain,1900-01-01
Diputación Provincial de Santander,Province of Cantabria,Spain,1833-01-01
Diputación Provincial de Oviedo,Oviedo Province,Spain,1835-01-01
Biscay Foral Council,Biscay,Spain,1900-01-01
Diputación Provincial de Granada,Granada Province,Spain,1813-05-12
Diputación Provincial de La Coruña,A Coruña Province,Spain,1836-01-01
Diputación Provincial de Cádiz,Cádiz Province,Spain,1813-01-01
Diputación Provincial de Cáceres,Cáceres Province,Spain,1833-01-01
Diputación Provincial de Córdoba,Córdoba Province,Spain,1835-11-16
Diputación Provincial de Badajoz,Badajoz Province,Spain,1833-01-01
Diputación Provincial de Almería,Almería Province,Spain,1884-01-01
Diputación Provincial de León,León Province,Spain,1900-01-01
Diputación Provincial de Valladolid,Valladolid Province,Spain,1813-01-01
Diputación de Salamanca,Salamanca Province,Spain,1813-01-01
