col0,col1,col2
University of Washington College of Arts and Sciences,Seattle,University of Washington
UCL Institute of Neurology,London,University College London
University of Copenhagen Faculty of Social Sciences,Copenhagen Municipality,University of Copenhagen
University of Central Florida. College of Engineering and Computer Science,Florida,University of Central Florida
Yale Graduate School of Arts and Sciences,New Haven,Yale University
Institute of English Studies,London,School of Advanced Study
List College,Manhattan,Jewish Theological Seminary of America
Indiana University School of Liberal Arts,Indianapolis,Indiana University – Purdue University Indianapolis
Ivan Allen College of Liberal Arts,Georgia,Georgia Institute of Technology
Mahidol University International College,Nakhon Pathom,Mahidol University
Centro Asociado UNED de Albacete,Albacete,National University of Distance Education
University of Belgrade Faculty of Security Studies,Belgrade,University of Belgrade
Heinz College,Pittsburgh,Carnegie Mellon University
Maastricht University Campus Venlo,Venlo,Maastricht University
Faculty of Theology of the University of Zurich,Zürich,University of Zurich
The COPPEAD Graduate School of Business,Rio de Janeiro,Federal University of Rio de Janeiro
"University of Gdańsk, Faculty of Mathematics, Physics and Informatics",Gdańsk,University of Gdańsk
Faculty of Oceanography and Geography of University of Gdańsk,Gdynia,University of Gdańsk
Faculty of Geodesy and Land Management of the University of Warmia and Mazury in Olsztyn,Olsztyn,University of Warmia and Mazury in Olsztyn
Wydział Inżynierii Produkcji,Warsaw,Warsaw University of Technology
