col0,col1,col2
The Seeker,J-pop,The Seeker
Hipgnosis,rock music,Hipgnosis
Pepperland Orange,J-pop,PEPPERLAND ORANGE
Merry Go Round,gothic metal,Merry Go Round
HIM,J-pop,HIM
Crush Tears,J-pop,Crush Tears
Fallen,funeral doom metal,Fallen
Writing on the Wall,psychedelic rock,Writing on the Wall
Los Super Reyes,Cumbia,Los Super Reyes
Tramp Attack,rock music,Tramp Attack
Triumphant Quartet,Southern Gospel,Integrity Quartet
Viva Hate,psychobilly,Viva Hate
Title Tracks,power pop,Title Tracks
Tormé,glam metal,Tormé
