col0,col1,col2,col3,col4
Cornell University,Andrew Dickson White,Ithaca,"300 Day Hall, Ithaca, NY, 14853","balanced arts & sciences/professions, high graduate coexistence"
Princeton University,John Witherspoon,Princeton,"1 Nassau Hall, Princeton, NJ, 08544-0070","arts & sciences plus professions, high graduate coexistence"
Harvard University,Massachusetts General Court,Cambridge,"Massachusetts Hall, Cambridge, MA, 02138","arts & sciences focus, high graduate coexistence"
Brown University,John Brown,Providence,"One Prospect Street, Providence, RI, 02912","arts & sciences focus, high graduate coexistence"
Princeton University,John Witherspoon,Princeton,"1 Nassau Hall, Princeton, NJ, 08544-0070","research doctoral: comprehensive programs, no medical/veterinary school"
Cornell University,Andrew Dickson White,Ithaca,"300 Day Hall, Ithaca, NY, 14853","research doctoral: comprehensive programs, with medical/veterinary school"
Harvard University,Massachusetts General Court,Cambridge,"Massachusetts Hall, Cambridge, MA, 02138","research doctoral: comprehensive programs, with medical/veterinary school"
Brown University,John Brown,Providence,"One Prospect Street, Providence, RI, 02912","research doctoral: comprehensive programs, with medical/veterinary school"
Cornell University,Andrew Dickson White,Ithaca,"300 Day Hall, Ithaca, NY, 14853","four-year, full-time, more selective, lower transfer-in"
Princeton University,John Witherspoon,Princeton,"1 Nassau Hall, Princeton, NJ, 08544-0070","four-year, full-time, more selective, lower transfer-in"
Harvard University,Massachusetts General Court,Cambridge,"Massachusetts Hall, Cambridge, MA, 02138","four-year, full-time, more selective, lower transfer-in"
Brown University,John Brown,Providence,"One Prospect Street, Providence, RI, 02912","four-year, full-time, more selective, lower transfer-in"
