col0,col1,col2
Cosmo Energy Holdings,Cosmo Oil Company,Japan
Kintetsu Group Holdings,Kintetsu,Japan
Ichibata Electric Railroad,Ichibata Electric Railway,Japan
Nissin Foods Holdings,Nissin Food Products,Japan
NB&M Railways,J. D. Irving,Canada
Holmarcom Group,Air Arabia Maroc,Morocco
SK Group,Israel Shipyards,Israel
Pepkor,Pepco,South Africa
Renova Group,Columbus Nova,Russia
Shine Group,Kudos,United Kingdom
Families International,Alliance for Strong Families and Communities,United States of America
"Macy's, Inc.",Bloomingdale's,United States of America
