col0,col1,col2
American Funds,Capital Group Companies,1931-01-01
STX Europe,STX Corporation,2004-01-01
EMI,Warner Music Group,1928-03-29
Dornier,Airbus,1922-01-01
United Launch Alliance,Boeing,2006-12-01
Clario Tech Ltd.,Kromtech,2019-01-01
HKND,"HK Nicaragua Canal Development Investment Co., Limited",2012-01-01
SK Planet,SK Telecom,2011-10-01
Bolloré Logistics,Bolloré Africa Logistics,1986-01-01
Brihans Natural Products,Brihan Maharashtra Sugar Syndicate Ltd.,2000-04-20
Clarivate Analytics,Onex Corporation,2016-01-01
Swiftype,Elastic,2012-01-01
A1 Makedonija,A1 Telekom Austria Group,2015-10-01
