col0,col1,col2
DePaul University,882,22377
Tunghai University,953,16478
University of the Pacific,966,6196
Beijing Language and Culture University,829,13000
Leuphana University of Lüneburg,930,9076
Politecnico di Torino,890,26000
California Institute of Technology,979,2238
Joseph Fourier University,3010,15400
Adam Mickiewicz University in Poznań,3000,47000
Eindhoven University of Technology,3000,11000
University of Alabama at Birmingham,2049,18698
Süleyman Demirel University,2000,51000
University of Havana,1910,60000
Fuzhou University,1895,25000
Al-Farabi Kazakh National University,2000,20000
Minzu University of China,1991,15800
Clayton State University,564,6879
Plovdiv Medical University,692,3800
Saint Mary's University,639,7281
Aichi University of Education,571,3844
