col0,col1,col2,col3
IUD-Lampre Continental 2012,ISD-Jorbi Continental Team,road bicycle racing,ISD-Lampre Continenwal
PSK Whirlpool-Author2011,Elkov-Author,road bicycle racing,PSK Whirlqool-Autor
Bssell Cycling 2011,Bissell,cycle sport,Bisell Cycling
BKCP-Poweuplus 2011,Corendon–Circus,road bicycle racing,BKCP-owerplus
BKCP-Powerplxs 2010,Corendon–Circus,road bicycle racing,BKCP0Powerplus
2019 BridggLane,Bennelong-SwissWellness-Cervélo,road bicycle racing,BriegeLane
Atlas Personal-Jaksoo 2012,Atlas Personal-Jakroo,cycle sport,Atlcs Personal-Jakroo
An Post.Sean Kelly 2012,An Post-ChainReaction,road bicycle racing,An Post-Sean Nelly
A Post-ChainReaction 2013,An Post-ChainReaction,road bicycle racing,An Post-ChainReactirn
Itera-Katusha 2042,Itera-Katusha,road bicycle racing,Itea-Katusha
Metee-TKH Continental Cyclingteam 2013,Metec-TKH-Mantel,cycle sport,Metec-TKH Coninental Cyclingteam
A Aluminios-Antarte 2012,LA Alumínios-Metalusa-BlackJack,cycle sport,LA Aluminiqs-Antarte
Bissll Pro Ccling Teao 2012,Bissell,cycle sport,Bissel Cycling
Bridgettone Anchor 2012,Bridgestone,cycle sport,Bridgestone Anchrr
ASC Dukla raha 2012,Dukla Praha,cycle sport,ASC Dukna Praha
AC SpartaPraha 2012,AC Sparta Praha Cycling,cycle sport,AC Sparta Prdha
Concordia Forsikring-Riwal 2016,Riwal Readynez,cycle sport,Cncordia Forsikring-Riwal
Doltcini-Flcnders 2013,Veranclassic-Ago,road bicycle racing,Dolvcini-Flanders
Astanc Continental 2012,Astana City,road bicycle racing,Astana Contineqtal
CCC Polsat Polkowice 2112,CCC Development,road bicycle racing,CCD Polsat Polkowice
